path,relative_path,class_name,label,patient_id,sha256,size_bytes,split
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1108).png,non-COVID/Non-Covid (1108).png,Non-COVID,0,,4bca0cf24aaad5750115026530fda6a340088df9f8228d6f064bd28059bb33ad,131268,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1109).png,non-COVID/Non-Covid (1109).png,Non-COVID,0,,accc8b8ce6745a61de724a0d0763b13c4e1bb8335fb1242283d27bdd89ae2f5b,134675,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (111).png,non-COVID/Non-Covid (111).png,Non-COVID,0,,4727e5cea96c95a4efe2c086b837d0c88ecbd9d4d7961861c2b50126f75d30df,151302,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1110).png,non-COVID/Non-Covid (1110).png,Non-COVID,0,,dee30c7a1ac6d26d2d568e51073140716a15d496b99dd53327128cd1f4fce567,123646,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1112).png,non-COVID/Non-Covid (1112).png,Non-COVID,0,,2133d09fbe9236548c6a3868afe5107ffde6cd557086980aeeda92df048fe39e,104028,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1113).png,non-COVID/Non-Covid (1113).png,Non-COVID,0,,73e6a497ca8d9b0ae0a975e287fa16934ad3ff9a169dfb216f289d4e4149504d,88189,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1114).png,non-COVID/Non-Covid (1114).png,Non-COVID,0,,335046a29efd7d3c17c53ba3f01037a879fb8410abbd29d43ce3fc8cb9c82cee,80094,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1115).png,non-COVID/Non-Covid (1115).png,Non-COVID,0,,356d036f0e2f994c93d7a82809deb1b16fc088059b83f2409715645b7bb00a6f,91765,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1116).png,non-COVID/Non-Covid (1116).png,Non-COVID,0,,f22f6f4482ad43007dfe1072f0a15b7abe61ee2d9f9b7c6d7ac257846a9ac3f9,127854,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1117).png,non-COVID/Non-Covid (1117).png,Non-COVID,0,,03263c94ff8574495861e721f651c831fe4b4368df01d82922c2b5d71ac77f22,144296,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1119).png,non-COVID/Non-Covid (1119).png,Non-COVID,0,,0296741c4b898d4f07139d5f3ecb5a3b51593936ff83484cdf8becf64020cb1a,165722,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (112).png,non-COVID/Non-Covid (112).png,Non-COVID,0,,8f57636149d108c9d9fa8347a0dac00e11c7316263e2158838078f4a8b4f1e74,163098,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1121).png,non-COVID/Non-Covid (1121).png,Non-COVID,0,,2b27f841f0839a5c805beeb85483ee40e7adcfd4f18ae4387ae401f3a39bef42,162155,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1122).png,non-COVID/Non-Covid (1122).png,Non-COVID,0,,bb3d47a89c96295b8731d5096fee5e3eb28aa59ac0cd2570570ac3aa868cf8f2,162704,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1123).png,non-COVID/Non-Covid (1123).png,Non-COVID,0,,46d52f8c8f178100365f5e8656f5801d1a92a9dc5576a1ded3a147c4b4eb5701,171171,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1124).png,non-COVID/Non-Covid (1124).png,Non-COVID,0,,5093b0474fb064602f7289169eb2bfdae0eb0743927185b120381e44135c10aa,60494,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1125).png,non-COVID/Non-Covid (1125).png,Non-COVID,0,,f9660770b3325a8f3e99e902cddd446610d21b9dc3c3ff2eed5cad89f440377a,70548,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1128).png,non-COVID/Non-Covid (1128).png,Non-COVID,0,,fa5819dbd2c9deb3ca93737f0ca9a89ca9a2d296757772a4fa21bfebd39cd072,87314,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (113).png,non-COVID/Non-Covid (113).png,Non-COVID,0,,74de5d258441ded819e605f0d13d4f62a46e8b100aa2117c9b5a52c7c7bd18cc,181965,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1132).png,non-COVID/Non-Covid (1132).png,Non-COVID,0,,ea028ac633f1905e558f2a428bfbeeb3cc2f243f0ea7b64efa8051a468e03fab,111365,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1133).png,non-COVID/Non-Covid (1133).png,Non-COVID,0,,03d4682cfc153bdc09dc56036f0914b9068155a927d37ec774118a9a4dd47302,113918,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1134).png,non-COVID/Non-Covid (1134).png,Non-COVID,0,,2d2917233d05360c3791c4be95763200f9d26a6617fa6d5042d0bc1accedd164,102488,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1136).png,non-COVID/Non-Covid (1136).png,Non-COVID,0,,793a979250246e4b97c50b4209c024a98567ab4a25614b53d84ca538fd63fa82,92083,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1137).png,non-COVID/Non-Covid (1137).png,Non-COVID,0,,c4dad15cc764bde7cceab19cf7bb4b7b85aec76093ca7d0ec1aedd63709a7f20,91126,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1138).png,non-COVID/Non-Covid (1138).png,Non-COVID,0,,e9a10116401275c862c740471b9938ab5e4712732e9887af96908087fd97efa0,80287,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1139).png,non-COVID/Non-Covid (1139).png,Non-COVID,0,,2a0395499381d78a43d0a251cc9172183fcc84315f675bc802f0ca2e0119ea14,89302,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (114).png,non-COVID/Non-Covid (114).png,Non-COVID,0,,e7d2c7fb7db4ddd5f1c1386048548efa6394aa968116fe211888095a97fb021f,185047,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1140).png,non-COVID/Non-Covid (1140).png,Non-COVID,0,,cc12039aba89acb018ab04e02543fe40d5330f723f1bd8c96e4301facb119d8b,85869,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1141).png,non-COVID/Non-Covid (1141).png,Non-COVID,0,,b0d024cb26f292fc03292f883a54406ab10bac6eee464401f1530f0e22c4f3f8,89144,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1142).png,non-COVID/Non-Covid (1142).png,Non-COVID,0,,c154f78a77a95128565a0ca3d3078d35a35ea567f5497432b99e79037729c6c0,75257,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1145).png,non-COVID/Non-Covid (1145).png,Non-COVID,0,,5ce3582573839da5dc1358065115675b47b8b82ca83e576a6d588af2c844b3e2,57551,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1146).png,non-COVID/Non-Covid (1146).png,Non-COVID,0,,f0f531438eb8d96a562ff8a93c37187c192301a29ce7afc9cbce718711df6024,58984,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1147).png,non-COVID/Non-Covid (1147).png,Non-COVID,0,,161e7bb173100c47084db7889c05a6a4c54e48affe2fafff1d01d174bca7d7fa,73229,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1148).png,non-COVID/Non-Covid (1148).png,Non-COVID,0,,25b0b3e45f4a4fd676295713a3bb4120df4f7a548048048146cc0f35b4909904,88917,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1149).png,non-COVID/Non-Covid (1149).png,Non-COVID,0,,dae1723c7bc8691aadf1486aa6d262063a694f1672ec5d280dd449ef6fbdad01,82773,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1151).png,non-COVID/Non-Covid (1151).png,Non-COVID,0,,f5c290df76bad3f0e5ec056fb1edefea5d59be14b0dcc0c794276781f7ef7e94,89653,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1152).png,non-COVID/Non-Covid (1152).png,Non-COVID,0,,7d338dc525d47c245242a5429d915a8da8d6c6f401afe9b312cdc8667cd88898,51860,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1153).png,non-COVID/Non-Covid (1153).png,Non-COVID,0,,2a9fb0af7d1320591d8c9587c3a4b12fc86d7bd496ac03380cb48493d3c3518f,61447,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1154).png,non-COVID/Non-Covid (1154).png,Non-COVID,0,,0efb9578a31af6644010559a792873d95021aa19e450874b838513ee5c0dd938,73974,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1156).png,non-COVID/Non-Covid (1156).png,Non-COVID,0,,6737197261cbdcbe82ac913a66a1ab5d549f2ad7a3593209789199b2776ed73d,90896,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1157).png,non-COVID/Non-Covid (1157).png,Non-COVID,0,,04f9029980e6b4fcef012371686b4f41a09e51645614494166533263b5b9eaa9,97108,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1158).png,non-COVID/Non-Covid (1158).png,Non-COVID,0,,20750fc83de4bb56fd92493e4bfd9d6f6ace9d8caf204e01289c9a8c54ff1f25,94881,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1159).png,non-COVID/Non-Covid (1159).png,Non-COVID,0,,814a5324274111ad3b34d997eaa87e937ac809504f45dc2cadb019b0e67edb80,104608,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (116).png,non-COVID/Non-Covid (116).png,Non-COVID,0,,45fea52f7c630bb6f28abdf03d48664587374e695932cc90c7bbbac83c5c88ee,82066,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1160).png,non-COVID/Non-Covid (1160).png,Non-COVID,0,,521ef167cbf558249948e92892ffd5ae42aae50f3aa0a968710df0dc8a3e96e0,100313,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1164).png,non-COVID/Non-Covid (1164).png,Non-COVID,0,,6762da13673066c7410ec4791936c5edc719a38c60dd5b2361cd2f764ca01be9,114416,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1166).png,non-COVID/Non-Covid (1166).png,Non-COVID,0,,52708be4a52c07963c0ab27bc344cec976e75c4534967100f32a511c13d6783e,84963,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1168).png,non-COVID/Non-Covid (1168).png,Non-COVID,0,,188b8e2f1b6001a8969d6e984a06c23a6ef1f281db4abd26ce928416ad04d1c9,86310,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1169).png,non-COVID/Non-Covid (1169).png,Non-COVID,0,,b74b08966140ae2883328e25f5c8456674106988b7d4a6ec1d8444ccf3a43ea3,86030,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1170).png,non-COVID/Non-Covid (1170).png,Non-COVID,0,,cb3d2d710215bad898230718823b0887d755ebcada6bf72786d8b3ad7cac81b8,88796,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1171).png,non-COVID/Non-Covid (1171).png,Non-COVID,0,,c5702f91a66508e8cd95a98b909e963b092f6a2388bbe7deb61eb535beeb8d75,68747,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1172).png,non-COVID/Non-Covid (1172).png,Non-COVID,0,,eeef9e61aca7c6ba7fffe0e7dd21adf262a83c8f45db78ddae0b58fef3af3f8c,68189,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1173).png,non-COVID/Non-Covid (1173).png,Non-COVID,0,,0749015d02677aa631b0df5fe0ca1631314a16e4a8f6608efdbab956ebadc6b0,80491,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1174).png,non-COVID/Non-Covid (1174).png,Non-COVID,0,,9f6a336dbec710273fd57ed6943ee020c02124498b562fa0e377e10ca56f63cd,71003,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1175).png,non-COVID/Non-Covid (1175).png,Non-COVID,0,,dd423adbc0d0c6b626404a0ac179b1d0ec300e88d62d4fbd7d46d00076c83ba5,77482,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1177).png,non-COVID/Non-Covid (1177).png,Non-COVID,0,,7f71d5ec62248bd0958964669f07fe3b1436e2fa77fca00631bcadd1ac6d24db,76651,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1178).png,non-COVID/Non-Covid (1178).png,Non-COVID,0,,1c2ca9d6ef7f73801ab395d477831492d5007e4ac32afb0b18846193cf94f145,78862,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1179).png,non-COVID/Non-Covid (1179).png,Non-COVID,0,,dcd1d9f46086d26e7ec5a82169035b2e0fe67e7111b3715fc6b6b924dd6ca047,69410,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1180).png,non-COVID/Non-Covid (1180).png,Non-COVID,0,,b907112283d5bf31972a8a68453e623d6441969a05c41f71a007e82715d69ca2,74307,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1183).png,non-COVID/Non-Covid (1183).png,Non-COVID,0,,cf99557e8c6176b810f0ba6c59c574a5943929823228ea189ed9abbe3ef7f155,91342,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1184).png,non-COVID/Non-Covid (1184).png,Non-COVID,0,,e47d3d153790480d39b41dcf30b5e23d4f39d548b695e1b6018622a05da3caa6,86818,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1185).png,non-COVID/Non-Covid (1185).png,Non-COVID,0,,46605042c6af8ab01d869f2499c73df2651f04f2cc80f69efbfbf69f73355a28,89838,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1186).png,non-COVID/Non-Covid (1186).png,Non-COVID,0,,38b868e9d832d1f3d28fbb2da0c541f38728bf90ab2d352011f70dfec0418d91,91675,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1187).png,non-COVID/Non-Covid (1187).png,Non-COVID,0,,7838a31ab9b947c23d5f314f1c3b9d8d8a836adbd07ccf221fe7ec1d62d69dc9,92676,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1188).png,non-COVID/Non-Covid (1188).png,Non-COVID,0,,95028053a8bd2c547a34f5b2ef6dda4882eebb44ba0251e5a9d609cb49f69311,104535,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (119).png,non-COVID/Non-Covid (119).png,Non-COVID,0,,2ba03159ee5fc98253bc55d571b6fcaff8a1c64d3fac0b67cdd84b4ff63d8c2c,84081,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1190).png,non-COVID/Non-Covid (1190).png,Non-COVID,0,,87c21f273c966aeddc75a549722af4f731d76b1592c970c64558dd2c42fd85ce,108870,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1191).png,non-COVID/Non-Covid (1191).png,Non-COVID,0,,31b06a838277254afee6c2fa4ac3d9a87370ef3d7d30b88b006d68bfde876ccd,50478,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1193).png,non-COVID/Non-Covid (1193).png,Non-COVID,0,,cb0ade4ea7b18391357705b17ada212050451ad97ad9a34dfbbd384310b2be5b,61332,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1195).png,non-COVID/Non-Covid (1195).png,Non-COVID,0,,30086b40466045a99a6873042d5cec82a0ff8ed993fda65f3582c52bff8fac51,64579,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1196).png,non-COVID/Non-Covid (1196).png,Non-COVID,0,,18f5bde002da253c0dac6a14d9c3f600b6a894f8af225d4c10b8609582639899,78376,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1198).png,non-COVID/Non-Covid (1198).png,Non-COVID,0,,532c9275507c76fd34deafba09eb90dcd35cec6f9b8bccb6271dc49f4296b666,73472,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1199).png,non-COVID/Non-Covid (1199).png,Non-COVID,0,,054fb422ee38dcdae8540a17c5b865b27140b4a74c9830ff5d2cad0d263669be,77196,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (12).png,non-COVID/Non-Covid (12).png,Non-COVID,0,,5c8ae189999d803b4bebbd4fba505875d2ddf802f680905812e4d238723a790c,136165,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (120).png,non-COVID/Non-Covid (120).png,Non-COVID,0,,2d17b38c6981af0d3f39ed0c283426f9cccb8ad8c07e5f3c931e45bf74651ebd,85383,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1200).png,non-COVID/Non-Covid (1200).png,Non-COVID,0,,8794b3a3c719db68c53097d1f9f5098d19ef33db4b0864ddb709d2228a550f43,77261,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1201).png,non-COVID/Non-Covid (1201).png,Non-COVID,0,,240197dc35520465657b934502a117629c925b81e555fd9aeee30d7b93a04196,78561,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1202).png,non-COVID/Non-Covid (1202).png,Non-COVID,0,,26a39396b1b9e9ca6f1c8e030b3e75c4f84f5d121452f0b0b53888397b184460,89128,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1205).png,non-COVID/Non-Covid (1205).png,Non-COVID,0,,e181b6e1b948fa62c682bfad693b1f7b5519b788f60e4793c85e49030b07990a,87545,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1207).png,non-COVID/Non-Covid (1207).png,Non-COVID,0,,df4b88c2fe5ca660f4dc61637f47de422601c41f7068a9e6f95e9b82c4a2c480,78076,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1208).png,non-COVID/Non-Covid (1208).png,Non-COVID,0,,56dd042cfe41bc848331f2f9f4ae1bae118f13de3654afd997b233e7b2c3a5c2,78833,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (121).png,non-COVID/Non-Covid (121).png,Non-COVID,0,,9ed13db78094c6d47f93b371a8ad66308e4124d2d60114998d79478a3880c0b8,86475,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1210).png,non-COVID/Non-Covid (1210).png,Non-COVID,0,,e8b905c9f688b3233793d0036bf665049f3f71af52595e9de069b5a61165136c,68987,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1212).png,non-COVID/Non-Covid (1212).png,Non-COVID,0,,c8fe6d165596535f8e919720e89fe2ab38eb8d8b7a44b17214d77707520c2359,68385,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1213).png,non-COVID/Non-Covid (1213).png,Non-COVID,0,,97d74683c618af9c944130f5d732d04e68ed0b5f74800ad0c1f1947e1c2ebe01,74222,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1214).png,non-COVID/Non-Covid (1214).png,Non-COVID,0,,4cf3553a2fd441ee1dd70c9b6bbf78c6bde62c7b7750d036c5c8bfd33e6a9e27,82365,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1215).png,non-COVID/Non-Covid (1215).png,Non-COVID,0,,af8a72d2b704f0e9d0b91ca4d06c8ce8a57e7093661e513895adba8a3f8d1a40,76585,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1216).png,non-COVID/Non-Covid (1216).png,Non-COVID,0,,6b5c43a8e94ac15b13f4fb22650c287a5bed2b46061483ffb81aa4f97393491c,85863,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1217).png,non-COVID/Non-Covid (1217).png,Non-COVID,0,,2011f41d8a1bab453178a16fe3054741658b4ffae357d574df53d022eb21b5c3,83646,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1218).png,non-COVID/Non-Covid (1218).png,Non-COVID,0,,176abf0099ca12bf8eeb5f3f8ef9ff201f30babd92011fd977a93868946ad2d2,89621,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1219).png,non-COVID/Non-Covid (1219).png,Non-COVID,0,,876cdd440f981dc82ff3bbcd783f29bcf03844b9089dbaccef32fccffd28b91e,87725,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1220).png,non-COVID/Non-Covid (1220).png,Non-COVID,0,,a823b910dd4f2b3f98be54f8d449e2d959c9f882dcdfe83919b7e67444819f5f,98217,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1221).png,non-COVID/Non-Covid (1221).png,Non-COVID,0,,10d66a864b78512ab7bdbfa5b16426cd697c68b855e24b2bd34fe2965a80f08a,94268,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1222).png,non-COVID/Non-Covid (1222).png,Non-COVID,0,,adde8fbe91303e91ddc059bc90cb5ed82f99d1c9aa5db0276d8f3b0fce8eff59,93982,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1223).png,non-COVID/Non-Covid (1223).png,Non-COVID,0,,5826f5ac16ab751bede7a2f7af5ec6c50e2ea36cce0b5ecdbdb9336bea0708fd,104983,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1225).png,non-COVID/Non-Covid (1225).png,Non-COVID,0,,c78cfac7270023f2d92b213df3dee72e42e954dcef88f2196a08fed164dd835c,98509,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1226).png,non-COVID/Non-Covid (1226).png,Non-COVID,0,,341896a2bccd19241c0493938ccaff4e833d2851890c5d7e67092fce8fb5b857,97565,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1228).png,non-COVID/Non-Covid (1228).png,Non-COVID,0,,c48cbd2f6ebd6e92960bf4c234462f751441d528e4a91cafe10847997922894a,75842,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (1230).png,non-COVID/Non-Covid (1230).png,Non-COVID,0,,8535ee1013b15003efffa2833a4b30ae666eb0b64d93edf471e15d2dbf90412c,89773,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (124).png,non-COVID/Non-Covid (124).png,Non-COVID,0,,390aae5ed3dba314ea8076a3dcfde5fcbbbeb210a89544081c37aa6c0c0563ec,82688,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (125).png,non-COVID/Non-Covid (125).png,Non-COVID,0,,8fd208f3f48571c61d9a9eb3c32a4d842b14713be81f9c9c83c2d470edba5e73,87450,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (126).png,non-COVID/Non-Covid (126).png,Non-COVID,0,,55652a3f3ecc4b86e1587d59791392ab38eb785205d728e4557809f6143cf0e9,85583,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (127).png,non-COVID/Non-Covid (127).png,Non-COVID,0,,57de12aa1c318b0e8672253912959ec8a2c558a564e988fddb4b0f4bdc9892bb,97859,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (128).png,non-COVID/Non-Covid (128).png,Non-COVID,0,,83187db82fbd67e99d2ab643a4edb1272392f3a393312a7de65cd8bf4401b67f,98142,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (129).png,non-COVID/Non-Covid (129).png,Non-COVID,0,,0da8acaefa2ac751c1a36ae3bfd27588a91f3b4015680fb28dc5b4325ae8affe,102019,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (13).png,non-COVID/Non-Covid (13).png,Non-COVID,0,,34472d7374537612520fec2c91b8236fc5b7222f2d69ee314118627a5a8ac7ef,132578,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (130).png,non-COVID/Non-Covid (130).png,Non-COVID,0,,49d17834d208fecd633fcffb45236beb0ef87b5da14bbebde2abf4cf60c7d090,128789,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (131).png,non-COVID/Non-Covid (131).png,Non-COVID,0,,cda0975aa3c8557e9a4d81f5488aadd576b82f81fab21b0f2bccaaa5e2c0df2d,139263,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (132).png,non-COVID/Non-Covid (132).png,Non-COVID,0,,d1236cd322797538d5a50c84eb918bffd660577b9abe94daa633655cb2c11b2c,143469,train
